dateTime,pm10_grimm,pm2_5_grimm,pm1_grimm,inhalable_grimm,thoracic_grimm,alveolic_grimm,NH3_loRa,CO_loRa,NO2_loRa,C3H8_loRa,C4H10_loRa,CH4_loRa,H2_loRa,C2H5OH_loRa,P1_lpo_loRa,P1_ratio_loRa,P1_conc_loRa,P2_lpo_loRa,P2_ratio_loRa,P2_conc_loRa,Temperature_loRa,Pressure_loRa,Humidity_loRa,pm1Palas,pm2_5Palas,pm4Palas,pm10Palas,pmTotalPalas,dCnPalas,temperaturePalas,humidityPalas,pressurehPalas
04/10/2019 08:26:00 +0000,8.82,6.48,5.28,20.34,10.14,7.3,0.14,0,4.69,0.7,599.2,415.25,806.43,0.81,0,0,0.62,111896,0.75,386.87,22.05,98171,45,6.163333333,7.073333333,8.363333333,11.46333333,17.11333333,213.42,30.715,25.71333333,980.59
04/10/2019 08:26:30 +0000,8.72,6.26,5.38,20.24,10.04,7.3,0.14,0,4.71,0.7,599.2,415.25,821.13,0.81,45191,0.3,156.97,129854,0.87,448.65,22.06,98174,45,6.17,6.993333333,8.276666667,10.53333333,15.68333333,213.63,30.64166667,25.81833333,980.59
04/10/2019 08:27:00 +0000,8.34,6.52,5.26,12.66,9.64,7.16,0.14,0,4.73,0.7,599.2,415.25,836.16,0.82,0,0,0.62,0,0,0.62,22.07,98174,45,6.173333333,6.946666667,8.18,10.03,14.97666667,213.7433333,30.66,25.86833333,980.61
04/10/2019 08:27:30 +0000,7.36,6.24,5.34,7.36,7.34,6.68,0.14,0,4.71,0.7,599.2,415.25,821.13,0.81,0,0,0.62,0,0,0.62,22.02,98171,45,6.18,6.95,8.163333333,10.01333333,14.96,213.7133333,30.58166667,25.95166667,980.5466667
04/10/2019 08:28:00 +0000,9.28,6.76,5.36,9.28,9.1,7.42,0.14,0,4.73,0.7,599.2,415.25,836.16,0.82,0,0,0.62,127574,0.85,440.8,22.05,98166,45,6.183333333,7.02,8.283333333,10.98333333,17.46333333,213.57,30.61833333,25.915,980.5466667
04/10/2019 08:28:30 +0000,9,5.72,5.22,10,8.74,6.24,0.14,0,4.73,0.7,599.2,415.25,836.16,0.82,0,0,0.62,85594,0.57,296.31,22.04,98169,45,6.17,7.026666667,8.346666667,11.08666667,17.59,213.04,30.53666667,26.045,980.59
04/10/2019 08:29:00 +0000,10.14,5.74,5.3,10.14,9.72,6.6,0.14,0,4.71,0.7,599.2,415.25,821.13,0.81,0,0,0.62,62028,0.41,215.08,22,98165,45,6.166666667,7.006666667,8.276666667,11.01333333,17.51666667,212.9833333,30.56166667,25.96,980.5683333
04/10/2019 08:29:30 +0000,9.54,6.38,5.3,9.6,9.16,7.16,0.14,0,4.73,0.7,599.2,415.25,836.16,0.82,0,0,0.62,0,0,0.62,22.01,98167,45,6.176666667,6.996666667,8.246666667,10.98666667,17.47666667,213.1766667,30.525,26.075,980.61
04/10/2019 08:30:00 +0000,8.96,6.18,5.3,20.48,10.16,6.96,0.14,0,4.71,0.7,599.2,415.25,821.13,0.81,42337,0.28,147.11,232928,1.55,803.06,22.02,98160,45,6.18,6.99,8.213333333,10.95,17.44333333,213.1866667,30.51833333,26.14833333,980.5883333
04/10/2019 08:30:30 +0000,8.6,6.3,5.4,21.12,9.82,6.6,0.14,0,4.69,0.7,599.2,415.25,806.43,0.81,0,0,0.62,34774,0.23,120.98,21.94,98168,45,6.19,6.996666667,8.2,10.91666667,17.4,213.4566667,30.56166667,26.03166667,980.71
04/10/2019 08:31:00 +0000,9.2,6.66,5.48,33.44,11.36,7.22,0.14,0,4.66,0.7,599.2,415.25,792.05,0.8,0,0,0.62,5130,0.03,18.4,21.88,98160,45,6.19,7.003333333,8.213333333,10.92,17.4,213.7566667,30.56833333,25.97166667,980.65
04/10/2019 08:31:30 +0000,10.26,6.24,5.34,11.3,9.74,6.82,0.14,0,4.73,0.7,599.2,415.25,836.16,0.82,0,0,0.62,89852,0.6,310.98,21.95,98167,45,6.2,7.02,8.23,10.93666667,17.41,214.32,30.61833333,25.945,980.71
04/10/2019 08:32:00 +0000,7.7,6,5.38,7.7,7.64,6.54,0.14,0,4.73,0.7,599.2,415.25,836.16,0.82,0,0,0.62,0,0,0.62,21.95,98167,46,6.216666667,7.046666667,8.286666667,10.98,17.45666667,214.8466667,30.61333333,26.03,980.71
04/10/2019 08:32:30 +0000,7.72,6.08,5.42,8.72,7.56,6.16,0.14,0,4.73,0.7,599.2,415.25,836.16,0.82,0,0,0.62,55097,0.37,191.16,21.89,98160,46,6.24,7.083333333,8.356666667,11.05333333,17.53333333,215.6033333,30.66833333,25.94166667,980.69
04/10/2019 08:33:00 +0000,8.6,6.04,5.46,13.92,9.76,6.44,0.14,0,4.73,0.7,599.2,415.25,836.16,0.82,0,0,0.62,0,0,0.62,21.89,98162,46,6.266666667,7.093333333,8.37,11.10666667,17.60666667,216.6233333,30.66,25.92166667,980.73
04/10/2019 08:33:30 +0000,7.64,6.1,5.5,7.64,7.62,6.72,0.14,0,4.71,0.7,599.2,415.25,821.13,0.81,0,0,0.62,135263,0.9,467.25,21.89,98167,46,6.28,7.106666667,8.406666667,11.15666667,17.66666667,217.4,30.7,25.89333333,980.75
04/10/2019 08:34:00 +0000,12.12,6.78,5.66,12.28,11.28,7.5,0.14,0,4.73,0.7,599.2,415.25,836.16,0.82,80536,0.54,278.89,172433,1.15,595.04,21.87,98169,46,6.293333333,7.13,8.43,11.18,17.69,217.8633333,30.70166667,25.93166667,980.71
04/10/2019 08:34:30 +0000,15.72,7.16,5.76,56.68,16.72,8.56,0.14,0,4.71,0.7,599.2,415.25,821.13,0.81,21561,0.14,75.29,118010,0.79,407.9,21.85,98163,46,6.3,7.166666667,8.553333333,11.34,17.87666667,218.5833333,30.67333333,25.93333333,980.69
04/10/2019 08:35:00 +0000,19.64,7.1,5.36,28.34,19.36,8.58,0.14,0,4.69,0.7,599.2,415.25,806.43,0.81,0,0,0.62,53288,0.36,184.92,21.85,98168,46,6.316666667,7.2,8.62,11.40333333,17.95,219.3066667,30.65,25.97166667,980.71
04/10/2019 08:35:30 +0000,11.06,7.28,5.52,12.06,10.84,8.18,0.14,0,4.66,0.7,599.2,415.25,792.05,0.8,0,0,0.62,0,0,0.62,21.78,98164,46,6.326666667,7.143333333,8.446666667,11.23666667,17.76333333,219.7033333,30.60666667,26.02,980.71
04/10/2019 08:36:00 +0000,9.78,6.04,5.5,29.76,10.44,6.94,0.14,0,4.69,0.7,599.2,415.25,806.43,0.81,0,0,0.62,29281,0.2,101.99,21.8,98165,46,6.326666667,7.173333333,8.48,11.45666667,18.13,219.57,30.605,26.04666667,980.69
04/10/2019 08:36:30 +0000,9.76,5.9,5.38,9.76,9.38,6.66,0.14,0,4.66,0.7,599.2,415.25,792.05,0.8,76259,0.51,264.15,194442,1.3,670.7,21.78,98165,46,6.34,7.213333333,8.493333333,11.85666667,18.81333333,219.7333333,30.58666667,26.075,980.67
04/10/2019 08:37:00 +0000,6.82,6.06,5.42,43.18,7.42,6.32,0.14,0,4.66,0.7,599.2,415.25,792.05,0.8,0,0,0.62,85668,0.57,296.57,21.78,98165,46,6.353333333,7.253333333,8.56,11.92,18.88,219.78,30.565,26.13333333,980.61
04/10/2019 08:37:30 +0000,10.26,6.38,5.44,34.5,12.48,7.38,0.14,0,4.69,0.7,599.2,415.25,806.43,0.81,0,0,0.62,0,0,0.62,21.78,98166,46,6.363333333,7.266666667,8.57,11.93,18.89,219.6166667,30.51833333,26.21166667,980.59
04/10/2019 08:38:00 +0000,12.2,6.48,5.42,12.34,11.38,7.38,0.14,0,4.69,0.7,599.2,415.25,806.43,0.81,0,0,0.62,54684,0.36,189.74,21.82,98160,46,6.37,7.253333333,8.586666667,11.50333333,15.39666667,219.5333333,30.525,26.24166667,980.59
04/10/2019 08:39:00 +0000,10.22,6.44,5.4,10.22,10.04,7.44,0.14,0,4.69,0.7,599.2,415.25,806.43,0.81,0,0,0.62,46902,0.31,162.88,21.85,98167,46,6.343333333,7.24,8.636666667,11.60333333,15.52666667,218.8133333,30.58,26.165,933.825
04/10/2019 08:39:30 +0000,9.36,6.1,5.36,9.36,9.24,7.14,0.14,0,4.69,0.7,599.2,415.25,806.43,0.81,0,0,0.62,13591,0.09,47.71,21.86,98163,46,6.34,7.253333333,8.663333333,11.61,15.53,218.36,30.6,26.18833333,980.61
04/10/2019 08:40:00 +0000,9.84,6.24,5.42,35.06,11.92,6.76,0.14,0,4.69,0.7,599.2,415.25,806.43,0.81,0,0,0.62,0,0,0.62,21.88,98160,46,6.32,7.196666667,8.54,11.48,15.38666667,217.67,30.655,26.125,933.825
04/10/2019 08:40:30 +0000,8.14,6.28,5.44,28.06,9,6.78,0.14,0,4.69,0.7,599.2,415.25,806.43,0.81,0,0,0.62,0,0,0.62,21.85,98158,46,6.316666667,7.196666667,8.56,11.52,15.43666667,217.8633333,30.67166667,26.095,933.825
04/10/2019 08:41:00 +0000,10.96,6.74,5.42,22.54,11.94,7.84,0.14,0,4.71,0.7,599.2,415.25,821.13,0.81,0,0,0.62,2003,0.01,7.56,21.89,98157,46,6.36,7.213333333,8.513333333,11.44,15.33333333,219.27,30.66833333,26.08,980.61
04/10/2019 08:41:30 +0000,10.98,6.42,5.48,10.98,10.68,7.58,0.14,0,4.71,0.7,599.2,415.25,821.13,0.81,129049,0.86,445.88,180457,1.2,622.62,21.88,98163,46,6.383333333,7.276666667,8.666666667,11.63666667,15.56,220.3466667,30.64166667,26.12,933.885
04/10/2019 08:42:00 +0000,11.66,6.04,5.44,31.64,11.94,6.96,0.14,0,4.69,0.7,599.2,415.25,806.43,0.81,186950,1.25,644.94,298703,1.99,1029.74,21.88,98158,46,6.41,7.35,8.86,11.86666667,15.82666667,221.4233333,30.66166667,26.10166667,980.71
04/10/2019 08:42:30 +0000,10.76,6.3,5.36,15.08,11.94,7.68,0.14,0,4.71,0.7,599.2,415.25,821.13,0.81,0,0,0.62,81955,0.55,283.78,21.91,98157,46,6.446666667,7.403333333,8.933333333,11.94,15.90333333,222.91,30.64,26.14833333,980.71
04/10/2019 08:43:00 +0000,10.96,6.4,5.52,15.28,12.06,7.5,0.14,0,4.73,0.7,599.2,415.25,836.16,0.82,0,0,0.62,0,0,0.62,21.92,98159,46,6.48,7.413333333,9.026666667,10.99666667,13.39666667,224.1066667,30.635,26.20666667,980.73
04/10/2019 08:43:30 +0000,13.4,7.8,5.86,41.82,15.64,9.02,0.14,0,4.71,0.7,599.2,415.25,821.13,0.81,0,0,0.62,162827,1.09,562.02,21.89,98156,46,6.51,7.47,9.143333333,11.12,13.53,224.9733333,30.60666667,26.23166667,980.65
04/10/2019 08:44:00 +0000,14.9,6.48,5.72,22.28,15.32,7.38,0.14,0,4.76,0.7,599.2,415.25,851.54,0.83,135904,0.91,469.45,314720,2.1,1085.08,21.92,98151,46,6.53,7.576666667,9.37,11.66,14.24666667,225.7466667,30.565,26.23833333,980.63
04/10/2019 08:44:30 +0000,15.44,7.4,5.6,45.08,18.28,8.64,0.14,0,4.78,0.7,599.2,415.25,867.26,0.83,91823,0.61,317.77,305516,2.04,1053.27,21.96,98153,46,6.56,7.616666667,9.456666667,11.74,14.32666667,226.7366667,30.56666667,26.235,980.61
04/10/2019 08:45:00 +0000,11.76,6.58,5.42,23.28,12.6,7.52,0.14,0,4.76,0.7,599.2,415.25,851.54,0.83,0,0,0.62,61546,0.41,213.42,21.96,98158,46,6.59,7.686666667,9.62,11.88,14.47666667,227.9133333,30.54666667,26.25833333,980.65
04/10/2019 08:45:30 +0000,10.9,7.08,5.56,10.9,10.8,8.36,0.14,0,4.71,0.7,599.2,415.25,821.13,0.81,0,0,0.62,0,0,0.62,21.78,98153,46,6.613333333,7.766666667,9.603333333,13.49,21.31666667,228.8466667,30.535,26.27166667,980.65
04/10/2019 08:46:00 +0000,10.94,6.84,5.42,11.94,10.66,7.62,0.14,0,4.76,0.7,599.2,415.25,851.54,0.83,0,0,0.62,0,0,0.62,21.86,98154,46,6.616666667,7.786666667,9.656666667,13.56666667,21.40666667,229.3233333,30.51666667,26.29333333,980.59
04/10/2019 08:46:30 +0000,10.1,6.82,5.48,11.1,9.9,7.48,0.14,0,4.76,0.7,599.2,415.25,851.54,0.83,0,0,0.62,57804,0.39,200.51,21.88,98149,46,6.623333333,7.826666667,9.743333333,13.64666667,21.49333333,229.5566667,30.495,26.31666667,980.61
04/10/2019 08:47:00 +0000,11,6.3,5.4,11.06,10.42,7.22,0.14,0,4.8,0.7,599.2,415.25,883.34,0.84,0,0,0.62,0,0,0.62,21.92,98154,46,6.64,7.873333333,9.83,13.74333333,21.59666667,229.75,30.51,26.315,980.59
04/10/2019 08:47:30 +0000,9.14,6.44,5.58,45.5,9.68,7.36,0.14,0,4.78,0.7,599.2,415.25,867.26,0.83,0,0,0.62,0,0,0.62,21.94,98154,46,6.65,7.9,9.896666667,13.89333333,21.79333333,230.1633333,30.535,26.30833333,980.63
04/10/2019 08:48:00 +0000,8.86,6.28,5.54,16.36,10.36,7.22,0.14,0,4.76,0.7,599.2,415.25,851.54,0.83,46694,0.31,162.16,187685,1.25,647.47,21.96,98155,46,6.65,7.913333333,9.913333333,13.91333333,21.22,230.4033333,30.58666667,26.23333333,980.59
04/10/2019 08:48:30 +0000,11.3,7,5.48,18.8,12.54,8.1,0.14,0,4.8,0.7,599.2,415.25,883.34,0.84,0,0,0.62,34403,0.23,119.7,21.99,98155,46,6.66,7.923333333,9.856666667,14.18666667,21.91666667,230.8366667,30.616,26.126,980.59
04/10/2019 08:49:30 +0000,12.42,6.9,5.56,20,13.48,8.28,0.14,0,4.8,0.7,599.2,415.25,883.34,0.84,105212,0.7,363.86,197700,1.32,681.9,21.97,98150,46,6.66,7.943333333,9.906666667,14.23333333,21.97333333,231.2466667,30.66666667,26.055,980.59
04/10/2019 08:50:00 +0000,10.04,6.74,5.44,10.04,9.96,8,0.14,0,4.78,0.7,599.2,415.25,867.26,0.83,0,0,0.62,5400,0.04,19.34,21.94,98155,46,6.683333333,8.036666667,10.03,15.62666667,26.29,232.0066667,30.655,26.06166667,980.5683333
04/10/2019 08:50:30 +0000,11.98,6.42,5.7,31.9,12.56,7.72,0.14,0,4.78,0.7,599.2,415.25,867.26,0.83,0,0,0.62,236335,1.58,814.78,21.94,98153,46,6.68,8.026666667,10.02666667,15.62333333,26.29333333,232.1133333,30.615,26.10166667,980.5466667
04/10/2019 08:51:00 +0000,17.62,7.12,5.78,35.52,19.28,8.76,0.14,0,4.8,0.7,599.2,415.25,883.34,0.84,0,0,0.62,0,0,0.62,21.98,98153,46,6.696666667,8.033333333,10.01,15.58333333,26.23666667,232.4166667,30.59166667,26.12833333,980.59
04/10/2019 08:51:30 +0000,11.22,6.62,5.66,35.46,13.3,7.82,0.14,0,4.78,0.7,599.2,415.25,867.26,0.83,0,0,0.62,0,0,0.62,21.95,98152,46,6.693333333,8.056666667,10.04333333,15.71666667,26.41666667,232.3733333,30.58,26.16666667,980.59
04/10/2019 08:52:00 +0000,15.92,7.54,5.76,15.98,15.32,9.86,0.14,0,4.78,0.7,599.2,415.25,867.26,0.83,0,0,0.62,0,0,0.62,21.97,98155,46,6.703333333,8.116666667,10.21,15.98,26.74333333,232.7033333,30.57,26.15666667,980.59
04/10/2019 08:52:30 +0000,18.66,7.86,5.82,30.18,19.28,10.54,0.14,0,4.78,0.7,599.2,415.25,867.26,0.83,106894,0.71,369.65,196214,1.31,676.79,21.94,98153,45,6.716666667,8.173333333,10.36,16.17,26.96333333,233.0033333,30.575,26.07833333,980.59
04/10/2019 08:53:00 +0000,15.26,6.66,5.7,16.38,14.22,8.06,0.14,0,4.73,0.7,599.2,415.25,836.16,0.82,270993,1.81,934.15,515728,3.44,1788.26,21.86,98152,46,6.733333333,8.286666667,10.5,17.78,33.72333333,233.5266667,30.58666667,26.02833333,980.5033333
04/10/2019 08:53:30 +0000,13.68,7.62,5.74,18,14.54,9.04,0.14,0,4.76,0.7,599.2,415.25,851.54,0.83,137911,0.92,476.35,215379,1.44,742.69,21.87,98147,46,6.743333333,8.323333333,10.52333333,18.11666667,36.33333333,234.2266667,30.595,26.06166667,980.5466667
04/10/2019 08:54:00 +0000,14.1,6.88,5.56,34.16,14.38,8.58,0.14,0,4.73,0.7,599.2,415.25,836.16,0.82,0,0,0.62,114772,0.77,396.76,21.82,98151,46,6.763333333,8.4,10.56666667,19.19,39.05666667,234.7033333,30.55333333,26.07,980.5466667
04/10/2019 08:54:30 +0000,17.1,8.16,5.64,20.1,16.48,9.74,0.14,0,4.76,0.7,599.2,415.25,851.54,0.83,0,0,0.62,13525,0.09,47.48,21.81,98154,46,6.773333333,8.426666667,10.48333333,20,41.33333333,235.0566667,30.565,26.07666667,980.5683333
04/10/2019 08:55:00 +0000,9.44,6.72,5.6,9.44,9.24,7.52,0.14,0,4.78,0.7,599.2,415.25,867.26,0.83,0,0,0.62,168,0,1.2,21.8,98158,46,6.783333333,8.463333333,10.59,20.12,41.47666667,235.3766667,30.55,26.10833333,933.8033333
04/10/2019 08:55:30 +0000,11.14,7.28,5.56,12.12,10.88,8.04,0.14,0,4.83,0.7,599.2,415.25,899.78,0.85,0,0,0.62,32290,0.22,112.39,21.82,98151,46,6.803333333,8.533333333,10.76,20.41,41.83,235.8466667,30.52666667,26.13333333,980.5033333
04/10/2019 08:56:00 +0000,11.24,6.66,5.4,11.32,10.86,7.82,0.14,0,4.78,0.7,599.2,415.25,867.26,0.83,0,0,0.62,20613,0.14,72.01,21.73,98154,46,6.803333333,8.566666667,10.92666667,20.53,41.89,236.1566667,30.47833333,26.145,980.5033333
04/10/2019 08:56:30 +0000,11.44,7.1,5.5,11.44,11.18,8.14,0.14,0,4.78,0.7,599.2,415.25,867.26,0.83,0,0,0.62,0,0,0.62,21.77,98150,46,6.813333333,8.56,10.95,20.16666667,41.24666667,236.6166667,30.45166667,26.12666667,980.5033333
04/10/2019 08:57:00 +0000,8.08,6.56,5.5,8.08,8.02,7.06,0.14,0,4.76,0.7,599.2,415.25,851.54,0.83,0,0,0.62,0,0,0.62,21.7,98147,46,6.8,8.533333333,10.91,20.13,41.20333333,236.84,30.40666667,26.185,980.46
04/10/2019 08:57:30 +0000,7.92,5.8,5.28,12.24,9.22,6.5,0.14,0,4.78,0.7,599.2,415.25,867.26,0.83,64435,0.43,223.38,310980,2.07,1072.15,21.75,98146,46,6.793333333,8.58,11.06333333,20.29333333,41.38666667,237.18,30.36333333,26.24,980.46
04/10/2019 08:58:00 +0000,8.06,5.8,5.22,15.56,9.46,6.32,0.14,0,4.73,0.7,599.2,415.25,836.16,0.82,0,0,0.62,0,0,0.62,21.69,98152,46,6.803333333,8.633333333,11.16,20.57666667,41.77666667,237.49,30.405,26.18833333,980.4816667
04/10/2019 08:58:30 +0000,10.42,6.14,5.32,10.5,9.94,6.96,0.14,0,4.78,0.7,599.2,415.25,867.26,0.83,0,0,0.62,5483,0.04,19.62,21.7,98145,46,6.796666667,8.63,11.13666667,20.64333333,41.88,237.4966667,30.35333333,26.23666667,980.44
04/10/2019 08:59:00 +0000,15.76,7.4,5.72,28.36,16.46,9.16,0.14,0,4.73,0.7,599.2,415.25,836.16,0.82,0,0,0.62,83850,0.56,290.3,21.68,98151,46,6.806666667,8.66,11.22,20.81666667,42.10666667,237.92,30.33166667,26.28833333,980.44
04/10/2019 08:59:30 +0000,18.4,7.76,5.78,31,18.82,10.04,0.14,0,4.71,0.7,599.2,415.25,821.13,0.81,0,0,0.62,0,0,0.62,21.66,98150,46,6.82,8.653333333,11.17333333,20.77333333,42.05666667,238.3633333,30.33333333,26.32166667,980.38
04/10/2019 09:00:00 +0000,16.62,6.92,5.8,42.86,18.32,8.64,0.14,0,4.71,0.7,599.2,415.25,821.13,0.81,0,0,0.62,58351,0.39,202.39,21.6,98144,46,6.84,8.696666667,11.26666667,20.86,42.15666667,239.0033333,30.365,26.32,980.42
04/10/2019 09:00:30 +0000,13.14,7.22,5.72,17.46,14.14,8.8,0.14,0,4.71,0.7,599.2,415.25,821.13,0.81,0,0,0.62,0,0,0.62,21.6,98148,46,6.863333333,8.733333333,11.24666667,21.32666667,44.19,239.39,30.365,26.31,980.42
04/10/2019 09:01:00 +0000,9.32,6.34,5.42,29.3,10,6.98,0.14,0,4.73,0.7,599.2,415.25,836.16,0.82,0,0,0.62,0,0,0.62,21.6,98146,46,6.853333333,8.796666667,11.25666667,22.89,49.34333333,238.93,30.35666667,26.29666667,980.34
04/10/2019 09:01:30 +0000,10.76,6.62,5.36,10.76,10.58,7.86,0.14,0,4.73,0.7,599.2,415.25,836.16,0.82,0,0,0.62,64411,0.43,223.3,21.61,98145,46,6.843333333,8.806666667,11.26,23.13666667,49.79,238.43,30.38666667,26.28666667,980.36
04/10/2019 09:02:00 +0000,6.88,5.88,5.32,6.88,6.84,6.24,0.14,0,4.76,0.7,599.2,415.25,851.54,0.83,0,0,0.62,11026,0.07,38.82,21.61,98142,46,6.836666667,8.873333333,11.22,24.86666667,57.32666667,238.0733333,30.35166667,26.335,980.34
04/10/2019 09:02:30 +0000,11.26,6.72,5.4,15.58,12.3,7.78,0.14,0,4.73,0.7,599.2,415.25,836.16,0.82,0,0,0.62,0,0,0.62,21.59,98141,46,6.833333333,8.903333333,11.29666667,25.40666667,60.01333333,237.6666667,30.34,26.38166667,980.34
04/10/2019 09:03:00 +0000,8.16,5.66,5.18,13.48,9.3,6.06,0.14,0,4.78,0.7,599.2,415.25,867.26,0.83,0,0,0.62,8302,0.06,29.39,21.57,98145,46,6.82,8.9,11.30666667,25.63333333,60.35,237.2466667,30.345,26.32666667,980.34
04/10/2019 09:03:30 +0000,9.6,6.62,5.3,10.58,9.42,7.28,0.14,0,4.76,0.7,599.2,415.25,851.54,0.83,0,0,0.62,0,0,0.62,21.54,98138,46,6.803333333,8.876666667,11.28666667,25.71,60.47,236.52,30.26833333,26.28666667,980.34
04/10/2019 09:04:00 +0000,9.04,5.84,5.14,9.1,8.68,6.48,0.14,0,4.73,0.7,599.2,415.25,836.16,0.82,6094,0.04,21.74,138793,0.93,479.39,21.53,98145,46,6.793333333,8.786666667,11.07,25.17,59.74333333,236.1466667,30.25,26.31833333,980.36
04/10/2019 09:04:30 +0000,8.96,6.08,5.22,9.96,8.78,6.72,0.14,0,4.73,0.7,599.2,415.25,836.16,0.82,0,0,0.62,23816,0.16,83.09,21.54,98144,46,6.776666667,8.746666667,10.96666667,25.08,59.66,235.5866667,32.37,23.91,980.28
04/10/2019 09:05:00 +0000,7.76,5.92,5.22,19.3,9.08,6.5,0.14,0,4.76,0.7,599.2,415.25,851.54,0.83,0,0,0.62,0,0,0.62,21.55,98140,46,6.76,8.7,10.84666667,25.00666667,59.58666667,234.9633333,30.21666667,26.435,980.28
04/10/2019 09:05:30 +0000,7.92,6.06,5.28,7.92,7.88,6.74,0.14,0,4.71,0.7,599.2,415.25,821.13,0.81,0,0,0.62,0,0,0.62,21.53,98140,46,6.76,8.593333333,10.71666667,23.11666667,52.39666667,234.5,31.42,24.89333333,980.28
04/10/2019 09:06:00 +0000,8.28,5.96,5.28,12.6,9.48,6.5,0.14,0,4.73,0.7,599.2,415.25,836.16,0.82,0,0,0.62,0,0,0.62,21.55,98141,46,6.756666667,8.573333333,10.65,23.02,52.27666667,234.27,30.21166667,26.435,980.32
04/10/2019 09:06:30 +0000,10.34,6.3,5.44,30.34,10.94,7.14,0.14,0,4.71,0.7,599.2,415.25,821.13,0.81,0,0,0.62,0,0,0.62,21.54,98144,46,6.763333333,8.593333333,10.61666667,23.93333333,55.44333333,234.26,30.44666667,26.09166667,980.26
04/10/2019 09:07:00 +0000,8.56,6.28,5.32,12.88,9.84,7.06,0.14,0,4.71,0.7,599.2,415.25,821.13,0.81,0,0,0.62,52327,0.35,181.6,21.52,98144,46,6.77,8.583333333,10.54333333,24.32666667,56.95666667,234.3033333,30.22333333,26.36666667,980.34
04/10/2019 09:07:30 +0000,7.44,5.62,5.08,48.12,9.3,6.06,0.14,0,4.73,0.7,599.2,415.25,836.16,0.82,0,0,0.62,9780,0.07,34.51,21.53,98148,46,6.763333333,8.583333333,10.48,24.50666667,57.53333333,233.9766667,29.545,27.425,980.28
04/10/2019 09:08:00 +0000,6.96,5.98,5.2,6.96,6.94,6.34,0.14,0,4.71,0.7,599.2,415.25,821.13,0.81,20260,0.14,70.79,211193,1.41,728.29,21.51,98142,46,6.76,8.533333333,10.37,24.18666667,57.15666667,233.9966667,30.27666667,26.30166667,980.32
04/10/2019 09:08:30 +0000,7.02,5.88,5.12,7.02,6.96,6.2,0.14,0,4.73,0.7,599.2,415.25,836.16,0.82,0,0,0.62,182974,1.22,631.27,21.52,98147,46,6.76,8.54,10.34666667,24.64,59.1,234.0133333,28.59166667,29.08,980.32
04/10/2019 09:09:00 +0000,13.2,6.4,5.42,15.2,12.6,7.38,0.14,0,4.78,0.7,599.2,415.25,867.26,0.83,0,0,0.62,1895,0.01,7.19,21.55,98145,46,6.756666667,8.55,10.36,25.07,60.49333333,234.0833333,30.275,26.32666667,980.4
04/10/2019 09:09:30 +0000,9.26,5.84,5.26,9.34,8.74,6.34,0.13,0,4.8,0.7,599.2,415.25,883.34,0.84,0,0,0.62,37844,0.25,131.59,21.58,98148,46,6.743333333,8.52,10.29666667,25.00333333,60.42666667,233.67,30.22333333,26.40333333,980.32
04/10/2019 09:10:00 +0000,10.46,6.18,5.24,12.46,10.12,6.72,0.14,0,4.78,0.7,599.2,415.25,867.26,0.83,0,0,0.62,25806,0.17,89.97,21.56,98144,46,6.726666667,8.433333333,10.18,23.62333333,56.11666667,233.2766667,30.205,26.40166667,980.34
04/10/2019 09:10:30 +0000,9.42,6.42,5.32,9.42,9.3,7.28,0.14,0,4.73,0.7,599.2,415.25,836.16,0.82,0,0,0.62,0,0,0.62,21.5,98148,46,6.73,8.426666667,10.15666667,23.59666667,56.09333333,233.28,30.22666667,26.32166667,980.28
04/10/2019 09:11:00 +0000,6.96,5.94,5.38,6.96,6.92,6.26,0.14,0,4.71,0.7,599.2,415.25,821.13,0.81,0,0,0.62,0,0,0.62,21.44,98147,46,6.733333333,8.433333333,10.18333333,23.63,56.12333333,233.4333333,30.205,26.34333333,980.32
04/10/2019 09:11:30 +0000,11.48,5.86,5.16,15.94,11.98,6.7,0.14,0,4.73,0.7,599.2,415.25,836.16,0.82,0,0,0.62,199212,1.33,687.1,21.44,98143,46,6.736666667,8.413333333,10.16333333,23.50666667,55.96333333,233.61,30.16666667,26.35166667,980.22
04/10/2019 09:12:00 +0000,9.04,6.3,5.44,13.36,10.26,6.96,0.14,0,4.73,0.7,599.2,415.25,836.16,0.82,0,0,0.62,84290,0.56,291.82,21.49,98147,46,6.716666667,8.336666667,9.96,23.22,55.61,233.2233333,30.15833333,26.39333333,980.3
04/10/2019 09:12:30 +0000,8.78,6.18,5.26,36.2,11.3,7.06,0.14,0,4.71,0.7,599.2,415.25,821.13,0.81,0,0,0.62,0,0,0.62,21.45,98146,46,6.706666667,8.28,9.783333333,23.00333333,55.35666667,233.0333333,30.20333333,26.27166667,980.26
04/10/2019 09:13:00 +0000,8.92,5.56,5.12,81.94,10.12,6.14,0.14,0,4.71,0.7,599.2,415.25,821.13,0.81,0,0,0.62,101176,0.67,349.97,21.45,98145,46,6.703333333,8.173333333,9.63,21.42666667,48.65333333,232.7566667,30.22333333,26.24666667,980.26
04/10/2019 09:13:30 +0000,9.2,5.96,5.26,9.28,8.84,6.66,0.14,0,4.66,0.7,599.2,415.25,792.05,0.8,0,0,0.62,50524,0.34,175.38,21.4,98143,46,6.686666667,8.143333333,9.613333333,21.24333333,46.27333333,232.1766667,30.245,26.17333333,980.3
